"","X","ID","LONG","LAT","ages","race","sex","income","Location","Price","Experience","Other","will_attend","target_dist","predicted_prob","Price_real"
"3311",3311,1089182,-78.8534661473466,35.7608335203173,55.1558242055008,"White","M","100-150k",4,4,3,3,0,0.24740900613637,8.65283062938887e-10,30
"3312",3312,1089986,-78.9011934634058,35.7887244784938,28.9422577439499,"White","F","25-50k",4,4,3,4,0,0.1924499933827,2.70449163907073e-08,30
"3313",3313,1090082,-78.8103055970196,35.7196826005338,25.8613520820476,"White","M","75-100k",5,1,1,1,0,0.276764609663027,0.00964983027891669,15
"3314",3314,1090131,-78.8168477847921,35.7160638695534,74.0779404726923,"Black","F","75-100k",5,1,1,2,0,0.284229573056433,0.000198892094724159,15
"3315",3315,1090218,-78.8090129202499,35.7500967007532,33.9667037109648,"Black","F","100-150k",5,1,1,3,0,0.260693127194031,0.0151274455929676,15
"3316",3316,1090522,-78.8611536410937,35.7906358593997,47.0332369595246,"White","M","25-50k",5,1,1,4,0,0.295209772308993,0.0167098849056205,15
"3317",3317,1090602,-78.8220863170596,35.6853304750408,64.4689509729475,"Black","F","50-75k",5,1,2,1,0,0.305871069932923,0.00232615928220952,15
"3318",3318,1091346,-78.8449150872115,35.6715233539721,34.6908721430015,"Aisian/Other","M","25-50k",5,1,2,2,0,0.332447027171128,0.0476473391772639,15
"3319",3319,1091491,-78.8865743247793,35.7217380650992,45.4738141513369,"White","F","75-100k",5,1,2,3,0,0.342866772630119,0.0488172680828932,15
"3320",3320,1092975,-78.8592634662724,35.7214487073644,40.611813979659,"White","M","100-150k",5,1,2,4,0,0.318468981192602,0.1352986029939,15
"3321",3321,1093095,-78.8385097630655,35.7804949153482,38.815999522885,"White","M","25-50k",5,1,3,1,0,0.276401089542979,0.0238053743594459,15
"3322",3322,1093301,-78.8764430729383,35.734105825062,35.6577638285336,"White","F","75-100k",5,1,3,2,0,0.328523498509372,0.0280711956430536,15
"3323",3323,1093964,-78.8619608384408,35.7634165659398,37.2671996245562,"White","M","50-75k",5,1,3,3,1,0.304147514754933,0.084832972796277,15
"3324",3324,1094486,-78.8727755356112,35.6561655986174,57.506103879898,"Black","M","75-100k",5,1,3,4,0,0.364034718155996,0.0328196829581845,15
"3325",3325,1094782,-78.8727255126624,35.7965231417261,39.1594777757456,"Hispanic","M","50-75k",5,2,1,1,0,0.304989601132142,0.0026303742426939,20
"3326",3326,1094859,-78.8826899021435,35.6990321693859,42.5944744297288,"White","F","75-100k",5,2,1,2,0,0.349671427126705,0.00226945452499161,20
"3327",3327,1094972,-78.8631366656361,35.7177449405118,33.9561141620939,"White","F","75-100k",5,2,1,3,0,0.323610120801223,0.0167324564167634,20
"3328",3328,1095055,-78.863062590928,35.7195193865112,47.761937871098,"White","F","75-100k",5,2,1,4,0,0.322729878312657,0.0116438449535004,20
"3329",3329,1095326,-78.8618897924005,35.6854016661916,41.6976369560005,"White","F","75-100k",5,2,2,1,0,0.338684611618533,0.0158333843385006,20
"3330",3330,1095636,-78.893869702008,35.7841781104464,37.7183154561873,"White","M","50-75k",5,2,2,2,0,0.328490590584265,0.0315032497169249,20
"3331",3331,1095743,-78.8622040180806,35.7436121887015,45.2213594337468,"Black","M","25-50k",5,2,2,3,0,0.311670176037588,0.0698058111149849,20
"3332",3332,1096555,-78.824720752107,35.7197613659132,35.8666855077336,"Hispanic","M","100-150k",5,2,2,4,0,0.289030970927461,0.20846274418589,20
"3333",3333,1096915,-78.8617087034577,35.7503506485088,67.7163989035199,"Hispanic","M","50-75k",5,2,3,1,0,0.308606645065214,0.00159165427803137,20
"3334",3334,1096966,-78.8346561675421,35.7378620145122,56.2116480414556,"White","F","25-50k",5,2,3,2,0,0.289100557176803,0.00658937405614395,20
"3335",3335,1097112,-78.8624160662174,35.7260698224536,44.8995734014109,"White","F",">150k",5,2,3,3,0,0.319210102108354,0.0260201513984708,20
"3336",3336,1097407,-78.8402038100733,35.7242695417135,34.9351414645624,"White","M","25-50k",5,2,3,4,0,0.300290293298079,0.240445680416024,20
"3337",3337,1098825,-78.8601325201749,35.6921937842197,33.2201470376236,"White","F",">150k",5,3,1,1,0,0.333594539217708,0.00125218466112285,25
"3338",3338,1098898,-78.8196726024904,35.7193173352948,39.3167608523935,"White","M","<25k",5,3,1,2,0,0.284927979611677,0.00120523527410989,25
"3339",3339,1098991,-78.8824166353372,35.696673279993,34.6059177844691,"Black","F","75-100k",5,3,1,3,0,0.350571484315613,0.00822019803406808,25
"3340",3340,1099071,-78.8830700071556,35.7161963388753,35.1132836481571,"Black","M",">150k",5,3,1,4,0,0.342101359002757,0.0116941890216778,25
"3341",3341,1099669,-78.8408299647954,35.7256880922309,31.4729770685154,"Black","F","100-150k",5,3,2,1,0,0.30017116130288,0.0178363074318846,25
"3342",3342,1099699,-78.8220883345607,35.7491762142936,43.7756789791738,"White","M","50-75k",5,3,2,2,0,0.272840320150644,0.0132180637550196,25
"3343",3343,1099764,-78.8328604492227,35.7060819276361,38.0966917908755,"White","F","50-75k",5,3,2,3,0,0.303098673043085,0.0533051606583619,25
"3344",3344,1099863,-78.8070317056875,35.7279110670694,55.9485357601302,"Aisian/Other","F","75-100k",5,3,2,4,0,0.269664670188428,0.0336238212545944,25
"3345",3345,1100490,-78.7848446993861,35.6856503765869,34.8552052314029,"White","F","25-50k",5,3,3,1,0,0.276581316186483,0.0168573389794048,25
"3346",3346,1100545,-78.885039379018,35.7556115808865,39.5880252628527,"White","F","75-100k",5,3,3,2,0,0.328505025958976,0.0118274125500339,25
"3347",3347,1100578,-78.9069673357669,35.7022907902426,38.2766261169364,"White","F","75-100k",5,3,3,3,0,0.369686222500273,0.036935697128933,25
"3348",3348,1100907,-78.8655679899723,35.7864916846103,37.1081594588094,"Black","M","100-150k",5,3,3,4,0,0.300559103244066,0.0910100639713613,25
"3349",3349,1102691,-78.834387079203,35.7077311381101,62.0094368873187,"White","M","75-100k",5,4,1,1,0,0.303525175607921,0.000164751056370573,30
"3350",3350,1102908,-78.8655097312566,35.7339716747407,39.9312398578634,"White","F","<25k",5,4,1,2,0,0.318610704274553,0.000597104689601605,30
"3351",3351,1102969,-78.8491083636767,35.7275493355012,33.9325509344419,"White","M","50-75k",5,4,1,3,0,0.306649458119502,0.00692141749702036,30
"3352",3352,1102990,-78.8310696424902,35.6778369790998,45.8453874337177,"White","M","25-50k",5,4,1,4,0,0.317549574967301,0.00665778765936656,30
"3353",3353,1103592,-78.8706663981629,35.7255152919803,36.3323696409587,"Black","M","75-100k",5,4,2,1,0,0.326873200671458,0.0112229593499665,30
"3354",3354,1104167,-78.8301659840029,35.7038072034824,47.5764858426972,"White","M","75-100k",5,4,2,2,0,0.302041124855657,0.00655161286566604,30
"3355",3355,1104247,-78.8593521132959,35.6979591949282,42.5703404110073,"White","F","75-100k",5,4,2,3,0,0.329940085417751,0.0257342972475872,30
"3356",3356,1105379,-78.8542387409703,35.8386897550228,44.1375848404668,"White","F","<25k",5,4,2,4,0,0.279690144912129,0.0293653707909223,30
"3357",3357,1105494,-78.8247052774905,35.8689033642671,45.8856910030762,"White","M","75-100k",5,4,3,1,0,0.248731869445481,0.00516134628669727,30
"3358",3358,1105909,-78.772338703164,35.7923475891909,38.0222301464568,"Hispanic","M","100-150k",5,4,3,2,0,0.210055610347797,0.0115265702671869,30
"3359",3359,1106037,-78.7977221583742,35.7747925432672,37.2495703349931,"Aisian/Other","F","100-150k",5,4,3,3,0,0.240133257583626,0.0314679220315545,30
"3360",3360,1106093,-78.8181317459324,35.8111412706509,36.5260493656574,"White","F",">150k",5,4,3,4,1,0.248500934207034,0.0541785656317596,30
"3361",3361,1106813,-78.854762535578,35.8315521716008,48.5975314111007,"Hispanic","F","75-100k",1,1,1,1,0,0.0658718376883707,0.0104286339796159,15
"3362",3362,1107275,-78.88920857497,35.8437732031456,33.4267884996033,"White","M","75-100k",1,1,1,2,0,0.0505946188347094,0.0585031354048033,15
"3363",3363,1107525,-78.8073185442835,35.8939825557261,58.870868186727,"White","M","100-150k",1,1,1,3,0,0.0708164681471808,0.0165235577920672,15
"3364",3364,1108528,-78.8678400374213,35.8136609729832,35.7097906485175,"White","M","25-50k",1,1,1,4,0,0.0801423674806812,0.270924020327215,15
"3365",3365,1109115,-78.8539477324907,35.8120743909435,38.6467042049126,"Black","F","50-75k",1,1,2,1,0,0.0845955970106784,0.149609309376768,15
"3366",3366,1109235,-78.7531529545092,35.8143507164926,39.2814400716214,"White","F","25-50k",1,1,2,2,0,0.147739680164871,0.184795493875992,15
"3367",3367,1109291,-78.8140015517338,35.8179906905226,51.5102394647151,"Hispanic","M","50-75k",1,1,2,3,0,0.0987920876991757,0.227642191198225,15
"3368",3368,1109307,-78.8810866734417,35.8225509115482,52.7544705610403,"Aisian/Other","F","<25k",1,1,2,4,0,0.0706509824864275,0.23954586953977,15
"3369",3369,1109444,-78.8630027476224,35.8048978842486,38.1268530616826,"White","F","75-100k",1,1,3,1,0,0.0895293513702629,0.135942153206864,15
"3370",3370,1109450,-78.7695847126239,35.8889615204914,52.5482131586605,"White","F","75-100k",1,1,3,2,0,0.108625683438884,0.0567213521018181,15
"3371",3371,1109793,-78.8057622266873,35.7622621593537,33.1086495513117,"White","M","<25k",1,1,3,3,1,0.149553013297878,0.334939669112198,15
"3372",3372,1109896,-78.882932722417,35.8455174148883,36.4556758627195,"White","F","100-150k",1,1,3,4,1,0.0478641489565643,0.607345312360615,15
"3373",3373,1110276,-78.8290469277491,35.8280622380955,49.4823875867207,"White","F","50-75k",1,2,1,1,0,0.0815123492244329,0.00837575952206917,20
"3374",3374,1110466,-78.8223958211232,35.8088262856101,44.2355629595837,"White","M","25-50k",1,2,1,2,0,0.101069783463176,0.0231388961425884,20
"3375",3375,1110847,-78.8468461737137,35.8736840958924,50.8933364146592,"Black","F","<25k",1,2,1,3,0,0.036840331048397,0.0217233892033784,20
"3376",3376,1111181,-78.8285912766876,35.8327987896738,61.9597225622493,"White","M","50-75k",1,2,1,4,0,0.0780714209621725,0.0330416926245824,20
"3377",3377,1111250,-78.8441595493506,35.8212682888151,38.7270095604449,"White","M","100-150k",1,2,2,1,0,0.0794954991554242,0.146903256730273,20
"3378",3378,1111308,-78.8366227383024,35.8616321847665,49.0124985520067,"Black","F","<25k",1,2,2,2,0,0.052111372985385,0.0605634806355073,20
"3379",3379,1111346,-78.8376955293051,35.841829945961,41.6392602714558,"White","M","25-50k",1,2,2,3,1,0.0653273913903058,0.488443258814666,20
"3380",3380,1111684,-78.8174525531057,35.8530871796166,52.722177688762,"White","M","<25k",1,2,2,4,1,0.0727047521299397,0.26773857621504,20
"3381",3381,1113090,-78.7793845843152,35.8284105381361,44.0095293025672,"White","F","50-75k",1,2,3,1,1,0.118070150130993,0.0734471918168322,20
"3382",3382,1113526,-78.8098733121132,35.7869742151245,38.6921768404655,"White","M","100-150k",1,2,3,2,0,0.126214695338963,0.135332170490817,20
"3383",3383,1113585,-78.8602874182866,35.7942952262588,47.2762813137657,"White","F","50-75k",1,2,3,3,0,0.100442257133885,0.225107982593758,20
"3384",3384,1113974,-78.7978581220306,35.8200592162334,42.2803511304031,"White","F","75-100k",1,2,3,4,1,0.108555862801941,0.514124524499347,20
"3385",3385,1114372,-78.8283539960493,35.8198490419749,63.1256310244602,"Aisian/Other","M","25-50k",1,3,1,1,0,0.0885957961617676,0.00208335575884689,25
"3386",3386,1114437,-78.8360780225714,35.7792991542805,56.4603790978792,"White","F","50-75k",1,3,1,2,0,0.121359412324659,0.00315909955862635,25
"3387",3387,1114575,-78.8552569617666,35.8300467583685,46.1585563433499,"White","M","100-150k",1,3,1,3,0,0.0671113479047864,0.0277222234107815,25
"3388",3388,1115555,-78.7616485551902,35.7405554138305,47.7073663048575,"Black","F","25-50k",1,3,1,4,0,0.191963493720799,0.0444305986746452,25
"3389",3389,1116146,-78.862704890656,35.805626478982,54.9323897965531,"White","F","25-50k",1,3,2,1,0,0.0888625363088556,0.030471051045776,25
"3390",3390,1116648,-78.8141007883172,35.7949554105387,45.2057285317121,"White","M","100-150k",1,3,2,2,0,0.117217547988366,0.0635582413768682,25
"3391",3391,1116804,-78.8583328330014,35.8231203631094,35.2196665229152,"White","F","50-75k",1,3,2,3,0,0.0727645337472991,0.389805782854307,25
"3392",3392,1117147,-78.8359368678273,35.7871561360127,42.0080119627181,"White","M","50-75k",1,3,2,4,1,0.114073834985164,0.44031847510293,25
"3393",3393,1117545,-78.8264417085382,35.7397966836767,44.3467580777295,"Hispanic","F","100-150k",1,3,3,1,0,0.161820431760851,0.0301200595432089,25
"3394",3394,1117829,-78.797220114494,35.8421755341871,34.7871780152377,"White","M","100-150k",1,3,3,2,1,0.0956231475542878,0.120010366715018,25
"3395",3395,1118209,-78.7554450518884,35.8466203953125,43.2782192671427,"Black","F","50-75k",1,3,3,3,0,0.131208498632623,0.171002447379583,25
"3396",3396,1118229,-78.7885215048533,35.8759337919881,38.426870361655,"White","M","<25k",1,3,3,4,1,0.0912454711018767,0.333287822437423,25
"3397",3397,1118550,-78.8172370430607,35.8030842572025,43.0564859580645,"Hispanic","F","75-100k",1,4,1,1,0,0.108710574534501,0.00554846671240836,30
"3398",3398,1118570,-78.8099768979077,35.8321520234256,47.7219605155262,"White","F","75-100k",1,4,1,2,0,0.0914569768330597,0.00545557798410773,30
"3399",3399,1118654,-78.819355223959,35.8366203924257,43.7199265363323,"White","F","75-100k",1,4,1,3,0,0.081541034694339,0.0256223305668619,30
"3400",3400,1119112,-78.8200332051659,35.8403250519791,37.2087450974702,"White","F","100-150k",1,4,1,4,0,0.0785153252839604,0.069640800896549,30
"3401",3401,1119710,-78.8736319372646,35.815964285405,42.0597820274896,"White","F","100-150k",1,4,2,1,0,0.0773066846502973,0.0415882804574388,30
"3402",3402,1119730,-78.7986934530999,35.7798785803872,40.4863566281074,"White","M","75-100k",1,4,2,2,0,0.138341295917449,0.0780057366590651,30
"3403",3403,1119745,-78.8462487293584,35.8013880941249,52.2094855453791,"White","F","50-75k",1,4,2,3,0,0.097133040976984,0.086243748934599,30
"3404",3404,1119817,-78.7956883734375,35.8273926872109,48.6577964916775,"White","M","75-100k",1,4,2,4,0,0.105448238151513,0.257953809287783,30
"3405",3405,1120340,-78.82940795755,35.7971703292451,38.0029047432564,"Black","M","25-50k",1,4,3,1,1,0.107629062642503,0.0676023878652441,30
"3406",3406,1120428,-78.8884682599164,35.8054655270594,38.1313431750279,"White","F","100-150k",1,4,3,2,0,0.0882818940865675,0.0582856432647442,30
"3407",3407,1120629,-78.8533354426785,35.8645654298903,26.1869732571531,"Aisian/Other","M","75-100k",1,4,3,3,1,0.0378322102146241,0.506032210670726,30
"3408",3408,1121055,-78.7753251935761,35.8264959839169,32.2682890302684,"White","M","100-150k",1,4,3,4,0,0.122516338108602,0.427866973738869,30
"3409",3409,1121360,-78.7916451886274,35.8374963186744,48.6048797130345,"Aisian/Other","M","75-100k",2,1,1,1,0,0.124160864363479,0.0134079657584037,15
"3410",3410,1121514,-78.8563682007289,35.8103943011728,46.9152469058277,"White","F","75-100k",2,1,1,2,0,0.0670175643072194,0.0223832576238335,15
"3411",3411,1121569,-78.8431703162831,35.8112109179909,48.6708339701646,"White","M","75-100k",2,1,1,3,0,0.0727045220051669,0.0682549213571872,15
"3412",3412,1121670,-78.8372245927271,35.7896185288595,32.9500369206846,"White","M","<25k",2,1,1,4,0,0.0580729592421413,0.240448696932259,15
"3413",3413,1121687,-78.8755711326879,35.7758872557173,40.3296422763269,"White","M","<25k",2,1,2,1,0,0.0296088667484285,0.140236454989875,15
"3414",3414,1121773,-78.8266331611028,35.7934595540466,49.1979629629884,"Black","M","25-50k",2,1,2,2,0,0.0681994242013955,0.170177524940353,15
"3415",3415,1122171,-78.8622143092514,35.8747459289274,50.1396979184356,"White","F","75-100k",2,1,2,3,0,0.129190734957338,0.287426536655374,15
"3416",3416,1122477,-78.9072932633297,35.8246497376901,43.5299081345247,"Hispanic","M","100-150k",2,1,2,4,1,0.0844310896449721,0.60444882451608,15
"3417",3417,1122503,-78.8012161414466,35.7738935985519,44.3007699883916,"White","M","75-100k",2,1,3,1,0,0.0796065487197295,0.132789392730883,15
"3418",3418,1123039,-78.8515754100879,35.8277379266749,45.0690299934357,"Aisian/Other","M","100-150k",2,1,3,2,0,0.0850065109798564,0.125224774478742,15
"3419",3419,1123062,-78.8462037957249,35.789375253275,46.2100670714851,"White","F","25-50k",2,1,3,3,0,0.0523247355942981,0.385531399188952,15
"3420",3420,1123063,-78.8531209378915,35.8052901808049,31.2639447162329,"Black","F",">150k",2,1,3,4,1,0.0632469473309633,0.708813230315114,15
"3421",3421,1123258,-78.8148151706027,35.8384653583766,41.9646388580357,"White","M","75-100k",2,2,1,1,0,0.110576008647191,0.0247578383592006,20
"3422",3422,1123435,-78.865908366877,35.8707719168671,49.1628883398068,"White","M",">150k",2,2,1,2,0,0.124890635487152,0.0103093262538403,20
"3423",3423,1124070,-78.8396577108759,35.8228729364235,34.4782362349411,"White","M","25-50k",2,2,1,3,1,0.0847262187245739,0.206462112176969,20
"3424",3424,1124094,-78.7864614958179,35.8727302285863,42.3796567178244,"Hispanic","F","25-50k",2,2,1,4,0,0.154871976805652,0.16833320190264,20
"3425",3425,1124233,-78.8135368354792,35.8128142815377,46.3907441184127,"Black","M","50-75k",2,2,2,1,0,0.0911782911783554,0.126383288235588,20
"3426",3426,1124595,-78.8522487474309,35.8562240293785,54.9688057448779,"White","F","75-100k",2,2,2,2,0,0.112454994081923,0.0807691893977551,20
"3427",3427,1124788,-78.7890730762674,35.7789377073465,43.4346236951273,"White","M","25-50k",2,2,2,3,1,0.0927467943222104,0.507963326861448,20
"3428",3428,1124896,-78.7686311375933,35.8305220701803,37.4649494899201,"White","M","25-50k",2,2,2,4,1,0.136378315269666,0.763143378770244,20
"3429",3429,1125111,-78.8352152279753,35.8840919458709,27.3806918823686,"Aisian/Other","F","50-75k",2,2,3,1,1,0.143686311486323,0.288232921615176,20
"3430",3430,1126053,-78.8770587092596,35.815524591144,38.0464648234731,"White","M","100-150k",2,2,3,2,1,0.0692546226487319,0.21765331325225,20
"3431",3431,1126614,-78.9036878734956,35.8501896278567,41.1674539876322,"Hispanic","M","25-50k",2,2,3,3,0,0.107566205611548,0.479835047739044,20
"3432",3432,1126616,-78.8163468668287,35.8586846287081,48.6209837363489,"White","F","50-75k",2,2,3,4,0,0.127196676451066,0.418289978307992,20
"3433",3433,1126666,-78.8039374381502,35.850165906718,32.6198513736615,"White","M","25-50k",2,3,1,1,0,0.126364606675019,0.0317383011989072,25
"3434",3434,1127145,-78.7983639557088,35.7973946818521,34.7270239287544,"White","M","50-75k",2,3,1,2,0,0.0928517518595998,0.0331044122695908,25
"3435",3435,1127209,-78.8008586638525,35.8451154887229,41.8856434487858,"Hispanic","F",">150k",2,3,1,3,0,0.124083257164093,0.0305271983300864,25
"3436",3436,1127566,-78.8256288058639,35.8095060898752,46.2109764733661,"White","M","75-100k",2,3,1,4,0,0.0807633639282719,0.0999165735429628,25
"3437",3437,1127713,-78.7856191340843,35.8156117657368,40.9011169095978,"White","M","25-50k",2,3,2,1,0,0.113815278658155,0.12877539877815,25
"3438",3438,1127714,-78.8450251304401,35.7878335506209,30.4035015810718,"White","F","75-100k",2,3,2,2,0,0.0517563575298897,0.324952524407871,25
"3439",3439,1127826,-78.840376479583,35.8600141809032,42.3240752573995,"White","M","100-150k",2,3,2,3,0,0.119146816439727,0.282087060274609,25
"3440",3440,1127858,-78.7956968027853,35.8209731662882,35.2557059553089,"White","M","100-150k",2,3,2,4,0,0.10958291019008,0.617854651546017,25
"3441",3441,1127872,-78.8434965969451,35.7962150677151,43.7915431199554,"Aisian/Other","M","75-100k",2,3,3,1,1,0.0595163488558207,0.0898685665804969,25
"3442",3442,1127885,-78.8669030106983,35.8644854580045,38.923785651959,"White","F","<25k",2,3,3,2,1,0.118545841930357,0.0676075671172717,25
"3443",3443,1128445,-78.83231309891,35.8086823811733,38.1645141222451,"White","M","<25k",2,3,3,3,0,0.076106057884262,0.252888561412083,25
"3444",3444,1129855,-78.8561304720621,35.7704656925352,59.4446467920826,"White","F","100-150k",2,3,3,4,0,0.0312248551185852,0.159324189846532,25
"3445",3445,1130101,-78.761326193635,35.5708313216096,38.065219462308,"White","F","<25k",2,4,1,1,0,0.209534754400422,0.004111060341839,30
"3446",3446,1130701,-78.8290204117063,35.4598228763427,41.2555979759543,"Aisian/Other","F","<25k",2,4,1,2,0,0.290264542631491,0.00326106658941032,30
"3447",3447,1131311,-78.9215198928121,35.6201124620676,49.8151554714976,"White","F","50-75k",2,4,1,3,0,0.134168727518088,0.0159574162444236,30
"3448",3448,1132238,-78.817003339137,35.5764538255976,41.8241652921885,"Black","M","25-50k",2,4,1,4,0,0.179742567875639,0.0774791451656964,30
"3449",3449,1132239,-78.765798853872,35.5973747705225,42.5294268544398,"White","M","75-100k",2,4,2,1,0,0.185177282890208,0.0576162540364102,30
"3450",3450,1132264,-78.7529679836626,35.5742373775536,40.9617178865983,"White","F","50-75k",2,4,2,2,0,0.211437999655591,0.0638442543962348,30
"3451",3451,1132332,-78.7026407644976,35.5772322466129,45.3255885090808,"White","F","75-100k",2,4,2,3,0,0.242051597066986,0.136180242819817,30
"3452",3452,1132906,-78.7393823368411,35.6111721768662,45.3939873937627,"White","F","75-100k",2,4,2,4,0,0.192056595616481,0.290724949640857,30
"3453",3453,1133271,-78.7821408188766,35.5300990802373,51.9516543721109,"White","M","25-50k",2,4,3,1,0,0.235629421225643,0.0195594705124558,30
"3454",3454,1133298,-78.7947176175329,35.6131237807762,36.6773244384083,"Black","F","75-100k",2,4,3,2,0,0.155942011804748,0.0934860583585976,30
"3455",3455,1133659,-78.757024594908,35.5493289628604,34.426201427222,"White","M","25-50k",2,4,3,3,0,0.230035471938449,0.286571933845723,30
"3456",3456,1133926,-78.753813837982,35.4852416258824,40.8546202267144,"White","F","75-100k",2,4,3,4,0,0.288168667054146,0.250637427157683,30
"3457",3457,1134604,-78.762288615954,35.6192912233504,38.9776451562707,"White","F","25-50k",3,1,1,1,0,0.175485391486479,0.0120516973632126,15
"3458",3458,1135005,-78.7835092648296,35.613461991895,31.1646578548557,"Black","F","<25k",3,1,1,2,0,0.191582133923206,0.0136060058827793,15
"3459",3459,1135435,-78.8159718126761,35.5327669128943,44.4822072177257,"White","F","25-50k",3,1,1,3,0,0.277245823813356,0.0239167619922983,15
"3460",3460,1135798,-78.8084861957042,35.5268975971746,30.5630194894121,"White","F","75-100k",3,1,1,4,1,0.278713523808684,0.135312842644775,15
"3461",3461,1136179,-78.8134086341197,35.57321022702,50.5835769646329,"White","F",">150k",3,1,2,1,0,0.241680757747931,0.0162829111809513,15
"3462",3462,1136316,-78.7653376367983,35.5849537210716,28.9496223529788,"White","F","50-75k",3,1,2,2,0,0.207415350890584,0.195762118221325,15
"3463",3463,1136730,-78.7901706838335,35.6055487971023,43.3482941630862,"White","F","50-75k",3,1,2,3,0,0.20186940386516,0.196955636332439,15
"3464",3464,1136865,-78.7363732483519,35.4574332951385,31.1963024586445,"White","M","50-75k",3,1,2,4,1,0.320599505270437,0.53111553319173,15
"3465",3465,1136993,-78.8625571470877,35.5849751315938,34.5230747833095,"Hispanic","M","25-50k",3,1,3,1,0,0.264065257668868,0.0911285615096546,15
"3466",3466,1137419,-78.8228040470147,35.5655386228311,33.5664301585298,"White","M","50-75k",3,1,3,2,0,0.253347194208522,0.111240472022357,15
"3467",3467,1137670,-78.7631306419326,35.6013962508961,35.8853578764568,"White","M","100-150k",3,1,3,3,1,0.191677389062686,0.259611171814679,15
"3468",3468,1138521,-78.7681094012725,35.6647766545861,40.7326291196664,"White","F","75-100k",3,1,3,4,0,0.141307252918887,0.4191407422597,15
"3469",3469,1138815,-78.9156492184185,35.6628381120395,28.6530709627047,"White","F","75-100k",3,2,1,1,0,0.263015257401866,0.0194602605567369,20
"3470",3470,1139076,-78.7950883469432,35.6083362386105,47.252716653116,"White","M",">150k",3,2,1,2,0,0.202412026234204,0.00460903012348838,20
"3471",3471,1139235,-78.818630447654,35.5487159178082,30.5885329536996,"White","M","25-50k",3,2,1,3,0,0.264998611204851,0.0873181325578822,20
"3472",3472,1139321,-78.8604242489924,35.6273801017556,35.0812766812281,"White","F",">150k",3,2,1,4,0,0.23418835990355,0.0684125085332301,20
"3473",3473,1139350,-78.8095540374205,35.5701915282724,37.3916770830723,"Hispanic","F","75-100k",3,2,2,1,0,0.242035121809439,0.0814524465888354,20
"3474",3474,1139679,-78.8253022242303,35.6517191798663,46.4349802681551,"Black","F",">150k",3,2,2,2,0,0.191556935938345,0.0375405970029336,20
"3475",3475,1139924,-78.7467576367563,35.6057802407613,39.8769995353621,"White","F","75-100k",3,2,2,3,0,0.180811118796388,0.287524100689248,20
"3476",3476,1139975,-78.6965990706835,35.5884998182867,40.0271541220969,"White","F",">150k",3,2,2,4,0,0.184990927212309,0.332192244118488,20
"3477",3477,1140090,-78.7382399799282,35.5060826737874,45.1705134436359,"Black","M","75-100k",3,2,3,1,0,0.27337118678487,0.0354753996345424,20
"3478",3478,1140220,-78.74073820462,35.5551986098248,25.4268357255808,"White","F","50-75k",3,2,3,2,0,0.226490294208096,0.195528971200586,20
"3479",3479,1140721,-78.748222545461,35.4316027931987,37.3224539924731,"White","M","25-50k",3,2,3,3,1,0.348254394785386,0.215154961008356,20
"3480",3480,1141065,-78.8270591934296,35.5812186658889,31.2246656364162,"White","M","25-50k",3,2,3,4,1,0.243323509146153,0.591277750252533,20
"3481",3481,1141071,-78.8766870417303,35.5814991444498,37.5328499005901,"White","F","50-75k",3,3,1,1,0,0.276589903942984,0.00451037828975919,25
"3482",3482,1141916,-78.8320021185788,35.5922496185965,48.5858649183751,"White","M","75-100k",3,3,1,2,0,0.237955101296094,0.00357686292332076,25
"3483",3483,1142032,-78.7918399508832,35.5390048192406,42.5293251281278,"White","M",">150k",3,3,1,3,0,0.260321703043328,0.0104195164783413,25
"3484",3484,1142526,-78.8105958070792,35.589014332526,45.0726451061733,"White","M","75-100k",3,3,1,4,0,0.227159112620511,0.0351537642391903,25
"3485",3485,1142727,-78.8313928352746,35.5205380178883,39.417331492374,"Aisian/Other","F","25-50k",3,3,2,1,0,0.295658347803364,0.0372297781278009,25
"3486",3486,1142908,-78.8271353987393,35.4938126565783,43.7009912689459,"White","M","75-100k",3,3,2,2,0,0.316685778076957,0.0344083158338861,25
"3487",3487,1143227,-78.7959466582118,35.5529318845217,49.5665688674548,"Black","F","75-100k",3,3,2,3,0,0.249848361485334,0.073689048026493,25
"3488",3488,1143644,-78.7954568207706,35.6784527231846,55.6351109397829,"White","M","75-100k",3,3,2,4,0,0.151549665401197,0.14440247294239,25
"3489",3489,1143736,-78.7889118615452,35.5781117099984,38.3363992128482,"White","F","100-150k",3,3,3,1,0,0.224444592046405,0.0275658252404344,25
"3490",3490,1144187,-78.7770365594382,35.5534850557277,50.31636644579,"White","F","100-150k",3,3,3,2,0,0.240880284134379,0.0132440560102244,25
"3491",3491,1144702,-78.8256674502983,35.6005367526455,44.7356241967744,"White","M","100-150k",3,3,3,3,0,0.227543341418075,0.0782646445184691,25
"3492",3492,1144906,-78.7828882434942,35.582525327635,39.7024150653422,"White","M","75-100k",3,3,3,4,0,0.217628904560073,0.284520865772984,25
"3493",3493,1145848,-78.8723560334855,35.6428062317116,39.9218363430686,"White","F","75-100k",3,4,1,1,0,0.234815808133056,0.00320078621359557,30
"3494",3494,1146033,-78.7572902946501,35.6269712561786,35.1581232551085,"Hispanic","F","50-75k",3,4,1,2,0,0.166343408692825,0.0073732597193068,30
"3495",3495,1146136,-78.7691357843578,35.5158784492153,57.5060592936978,"Black","F","50-75k",3,4,1,3,0,0.272721992691865,0.00259952000948421,30
